id_producto,nombre,descripcion,fecha_creacion,fecha_actualizacion,precio,cantidad_disponible
1,Solar Charger,Portable solar charger for outdoor adventures.,2025-03-20,2025-09-27,39.99,23
1,Sliced Strawberries,Fresh sliced strawberries for toppings or snacking,2025-06-23,2025-08-27,4.99,95
1,Stainless Steel Mixing Bowls,Set of versatile mixing bowls for cooking.,2025-01-18,2025-08-13,29.99,81
1,Multifunctional Pocket Tool,Compact pocket tool with various built-in functions.,2024-11-10,2025-08-28,19.99,47
1,Pet Training Pads,Absorbent training pads for puppies and kittens.,2025-08-19,,24.99,28
1,Cotton Quilted Throw Blanket,Cozy throw blanket perfect for adding warmth to your home.,2024-12-17,2025-09-14,39.99,79
1,Beef Enchilada Casserole,Hearty casserole with beef and enchilada sauce.,2025-02-22,2025-09-24,8.99,100
1,Ramen Noodles,Quick-cooking ramen for instant meals.,2024-12-18,2025-10-09,0.99,45
1,Smoky BBQ Jackfruit,Pulled jackfruit in a smoky BBQ sauce for a tasty vegan dish.,2025-10-02,2025-07-31,4.99,17
1,Arcade Game Machine,Retro arcade machine for classic gaming.,2025-03-25,2025-07-15,299.99,96
1,Pomegranate Juice,"Fresh pomegranate juice, rich in antioxidants.",2025-08-24,2025-10-16,4.49,18
1,Deluxe First Aid Kit,Comprehensive first aid kit for home and travel.,2025-05-07,2025-08-29,39.99,48
1,Drone,Beginner-friendly drone with HD camera.,2025-08-13,2025-07-30,249.99,39
1,Dog Car Seat Cover,Waterproof cover to protect car seats from pet hair and dirt.,2025-05-04,2025-09-21,39.99,27
1,Sesame Garlic Noodles,Delicious noodles tossed in a sesamegarlic sauce.,2025-03-25,2025-07-17,3.49,46
1,Smartwatch,Stylish smartwatch with fitness tracking features.,2025-02-10,2025-07-21,199.99,48
1,Interactive Robot Toy,Fun robot that engages kids with games and activities.,2025-09-25,2025-10-08,34.99,43
1,Lightweight Workout Tank,Breathable tank top perfect for workouts or casual wear.,2025-04-07,2025-10-12,29.99,22
1,Greek Feta Cheese,Creamy and crumbly cheese for salads and dishes.,2025-04-13,2025-07-24,4.99,85
1,Slim Wallet,RFID-blocking slim wallet for cards and cash.,2024-12-13,2025-09-05,24.99,42
1,Non-Toxic Crayons for Kids,Safe and vibrant crayons for children's art projects.,2025-02-22,2025-09-22,10.99,1
1,Athletic Compression Tights,High-performance compression tights designed for optimal support and comfort.,2024-11-26,2025-07-22,39.99,27
1,Cinnamon Sugar Tortilla Chips,"Crispy chips with a sweet twist, perfect for dipping.",2025-06-27,2025-07-13,3.29,37
1,Vegan Protein Powder,Plant-based protein powder for post-workout recovery.,2025-03-11,2025-10-28,34.99,38
1,Suede Ankle Booties,,2025-07-18,2025-09-22,79.99,60
1,Garden Tool Set with Carrying Bag,Complete set for garden care with a handy carrying bag.,2025-04-02,,39.99,57
1,Coconut Cream,"Rich cream extracted from coconut milk, ideal for desserts.",2025-03-20,2025-10-01,2.99,94
1,Outdoor Adventure Kit,Complete outdoor kit for camping and hiking.,2025-01-24,2025-08-22,89.99,83
1,Cinnamon Spiced Almonds,Crispy almonds coated with cinnamon and sugar for a sweet and crunchy snack.,2025-06-09,2025-09-06,5.99,70
1,Barbecue Chicken Pizza,"Pizza topped with barbecue chicken, cheese, and red onions.",2025-04-11,2025-10-18,8.99,92
1,Buffalo Chicken Dip,"Spicy and creamy dip made with shredded chicken, perfect for parties.",2025-04-17,2025-10-13,5.99,94
1,Self-Inflating Camping Mattress,Comfortable camping mattress that inflates automatically.,2025-08-02,2025-07-01,49.99,39
1,Silicone Cooking Utensils Set,Non-stick and heat-resistant utensils for cooking.,2025-07-18,2025-09-25,34.99,76
1,Solar Power Bank,Eco-friendly power bank that charges via sunlight.,2025-03-13,2025-07-14,39.99,52
1,LED Makeup Mirror,Illuminated vanity mirror with adjustable brightness settings.,2025-02-13,2025-07-31,39.99,82
1,Adjustable Yoga Mat Strap,Convenient strap for carrying yoga mats to class.,2025-03-11,2025-09-02,14.99,22
1,Smart Plant Monitor,Device that tracks soil moisture and provides care tips.,2025-03-23,2025-07-14,24.99,20
1,Bicycle Repair Kit,Essential tools for on-the-go bike maintenance.,2025-09-08,2025-10-27,14.99,80
1,Kitchen Knife Sharpening System,Professional sharpening system for kitchen knives.,2025-02-09,2025-08-12,39.99,47
1,Potato Wedge Seasoning,Seasoning mix for making crispy and flavorful potato wedges.,2025-07-30,2025-10-16,2.49,10
1,Mediterranean Couscous Salad,"Couscous salad with cucumbers, tomatoes, feta, and olives, ready to eat.",2025-06-24,2025-08-04,5.49,72
1,Infrared Space Heater,Energy-efficient infrared heater for home use.,2024-12-02,2025-08-14,99.99,16
1,Electric Opener for Jars and Bottles,Easily opens jar lids and bottle caps with one touch.,2025-03-24,,24.99,15
1,Indoor Plants,Assorted indoor plants for home decor.,2025-10-06,2025-07-30,19.99,55
1,Classic White T-Shirt,A timeless wardrobe staple crafted from soft cotton with a perfect fit.,2024-11-29,2025-07-21,19.99,67
1,Wildflower Honey,Natural honey sourced from wildflowers.,2025-08-21,2025-07-08,4.99,7
1,Vegetable and Cheese Quesadillas,Flour tortilla filled with cheese and a medley of vegetables.,2025-02-17,2025-10-04,6.99,13
1,Sunglasses,Polarized sunglasses with UV protection.,2025-08-22,2025-07-03,29.99,96
1,Induction Cooktop,Portable induction cooktop for quick heating.,2025-05-24,2025-07-05,89.99,43
1,Chiffon Blouse,Elegant chiffon blouse perfect for work or outings.,2025-06-29,2025-07-23,39.99,40
1,Ginger Turmeric Latte Mix,A warming blend of ginger and turmeric for lattes.,2025-03-25,2025-09-04,5.29,15
1,Luxury Bath Robe,Soft and plush robe for comfort after the shower.,2025-03-08,2025-10-13,49.99,99
1,Classic Black Dress,A versatile black dress that can be styled for any occasion.,2025-08-17,2025-08-22,79.99,39
1,Granola Bars,"Crispy and chewy granola bars, perfect for on-the-go.",2025-04-14,2025-10-12,4.99,97
1,Foldable Picnic Table,Lightweight and portable picnic table for outdoor use.,2025-01-12,2025-09-29,49.99,49
1,Frozen Salmon Filets,,2025-02-23,2025-10-07,12.99,89
1,Sesame Ginger Dressing,"Tangy dressing perfect for salads and marinades, with sesame and ginger flavors.",2025-06-02,,4.09,51
1,Smartphone Projector Kit,DIY kit to convert your smartphone into a mini projector.,2024-11-07,2025-08-20,24.99,36
1,Coloring Books for Adults,Intricate designs for adults to relax and unwind.,2024-12-29,2025-08-21,14.99,31
1,3D Night Light,Color-changing 3D night light for kids' rooms.,2025-07-08,2025-09-15,19.99,37
1,Couscous Mix,"Fluffy couscous that cooks in just minutes, perfect as a side.",2025-01-21,2025-07-14,2.49,57
1,Portable Projector,Compact projector for movies and presentations on the go.,2025-09-30,2025-09-03,199.99,34
1,Sporty Leggings,Functional leggings designed for maximum comfort during workouts.,2025-08-15,2025-09-19,39.99,99
1,Coconut Curry Lentils,Lentils cooked in a coconut curry for a hearty meal.,2025-03-24,2025-07-03,5.79,55
1,Ripped Boyfriend Jeans,"Stylish ripped boyfriend jeans for a relaxed, effortlessly cool vibe.",2025-02-09,2025-07-18,54.99,100
1,Ice Cube Tray with Lid,Silicone tray for making ice cubes with a lid to prevent spills.,2025-02-26,2025-07-14,10.99,86
1,Cranberry Pecan Granola,Crunchy granola with cranberries and pecans.,2025-11-03,2025-07-11,3.99,41
1,Mini Projector,Portable projector with 1080p resolution for movies.,2025-10-14,2025-10-13,169.99,81
1,Lightweight Travel Backpack,Compact and portable backpack for day trips and travel.,2025-03-08,2025-08-21,39.99,17
1,Ultra-Thin Laptop Sleeve,Sleek and protective sleeve for laptops and tablets.,2025-01-04,2025-11-04,19.99,37
1,Carrot Ginger Soup,"Smooth soup made from carrots and ginger, great for cold days.",2025-08-24,2025-07-08,4.29,41
1,Memory Foam Mattress Topper,3-inch memory foam mattress topper for added comfort.,2025-07-11,2025-08-10,109.99,51
1,Children's Garden Tool Set,Colorful and child-friendly gardening tools for little hands.,2025-04-24,2025-09-20,22.99,16
1,V-Neck Sweater,Classic V-neck sweater crafted from soft wool for warmth and style.,2025-03-16,,49.99,57
1,Arcade Game Machine,Retro arcade machine for classic gaming.,2025-08-13,2025-07-06,299.99,57
1,Lemon Pepper Seasoning,A zesty seasoning for meats and vegetables,2025-04-26,2025-08-22,3.29,6
1,Honeycrisp Apple Chips,Crispy and sweet dried apple slices,2025-07-04,2025-10-19,3.49,31
1,Lightweight Rain Jacket,"Water-resistant jacket ideal for outdoor activities, featuring a packable design.",2025-06-22,2025-09-20,79.99,22
1,Luxury Bath Robe,Soft and plush robe for comfort after the shower.,2025-03-30,2025-07-16,49.99,41
1,Lentil Vegetable Stew,"Hearty stew made with lentils and mixed vegetables, vegan-friendly.",2025-01-19,2025-10-30,4.49,2
1,Wireless HDMI Receiver,Stream HD video wirelessly from devices to TV.,2025-05-11,2025-07-19,49.99,96
1,Vegetable and Cheese Quesadillas,Flour tortilla filled with cheese and a medley of vegetables.,2025-04-30,2025-09-20,6.99,45
1,Memory Foam Mattress Topper,3-inch memory foam mattress topper for added comfort.,2025-06-27,2025-09-29,109.99,40
1,Beef Stroganoff Mix,Everything you need to create a hearty beef stroganoff.,2025-07-19,2025-07-26,5.49,24
1,Cotton Tote Bag Set,Reusable tote bags for shopping and eco-friendly living.,2025-04-05,2025-10-12,29.99,81
1,Strawberry Banana Smoothie Pack,Frozen smoothie pack with strawberries and bananas.,2025-02-17,2025-07-27,4.99,98
1,Canvas Tote Bag,"Durable canvas tote bag, perfect for everyday use.",2024-12-06,2025-11-03,19.99,13
1,Pineapple Rings,Delicious canned pineapple rings for desserts or salads.,2024-12-12,2025-08-07,2.49,73
1,Vegetable Curry,A hearty vegetable curry for a quick and satisfying meal.,2025-10-02,2025-11-01,5.99,52
1,Beef Taco Skillet,A convenient meal kit for making a delicious beef taco skillet at home.,2025-01-15,2025-10-28,8.49,14
1,Mediterranean Olives,A mix of brined Mediterranean olives for snacking.,2025-05-12,2025-08-03,6.49,27
1,Smart WiFi Plug,Control appliances remotely using your smartphone.,2025-04-13,2025-09-15,19.99,98
1,Honey Mustard Dip,Sweet and tangy honey mustard dip for snacks.,2024-12-12,2025-08-08,3.29,58
1,Mediterranean Chickpea Bowl,"Chickpeas served with olives, feta, and hummus, a healthy meal.",2025-08-03,2025-08-12,6.49,91
1,Compact Portable Grill,Easy-to-use portable grill for barbecues.,2024-11-08,2025-10-22,79.99,74
1,Garlic Herb Seasoning,A blend of herbs and garlic for seasoning meats and vegetables.,2025-04-26,2025-07-28,1.99,71
1,Scent Diffuser Oil,Essential oil blends for a soothing atmosphere in your home.,2025-07-12,2025-10-21,14.99,34
1,Denim Jacket,A classic denim jacket that never goes out of style.,2025-07-13,2025-09-25,69.99,25
1,Pet Grooming Kit,Complete grooming kit for dogs and cats.,2025-11-01,2025-08-29,39.99,46
1,Digital Bullet Journal,Stylish digital journaling app for notes and organizing tasks.,2025-07-10,2025-07-15,24.99,72
1,Wall-Mounted Spice Rack,Space-saving rack to store and organize spices conveniently.,2025-10-25,2025-07-14,39.99,8
1,Portable Camping Shower,Convenient shower system for camping and outdoor activities.,2025-02-04,,39.99,27
1,Heat-Resistant Silicone Mat,Protects surfaces while baking or cooking with hot items.,2025-07-06,2025-09-09,19.99,2
1,Organic Baby Carrots,Fresh and crunchy baby carrots ready for snacking.,2025-05-12,2025-08-28,2.99,10
1,Compost Bin,,2025-07-21,2025-07-18,29.99,96
1,Warm Knit Beanie,Stay warm with this stylish knit beanie in various colors.,2024-12-14,2025-07-02,19.99,21
1,Balsamic Glaze,,2025-10-02,2025-07-12,4.79,65
1,Coconut Chia Pudding,Creamy chia pudding made with coconut milk and topped with mango.,2025-02-25,2025-07-06,3.49,69
1,Ankle Boots,"Stylish leather ankle boots with a block heel, perfect for fall styling.",2024-12-08,2025-07-25,89.99,40
1,Sun Protection Clothing,UV-blocking clothing for outdoor activities.,2025-03-06,2025-11-03,44.99,81
1,Sweet Potato Fries,"Crispy sweet potato fries, a delicious side dish.",2025-08-11,2025-08-26,3.99,15
1,Ramen Noodles,Quick-cooking ramen for instant meals.,2024-11-15,,0.99,47
1,Miso Dressing,Flavorful dressing made with miso paste,2025-01-27,2025-08-01,3.49,83
1,Outdoor Sports Backpack,Durable backpack designed for hiking and outdoor excursions.,2025-04-26,2025-08-28,49.99,36
1,Gingerbread House Kit,Everything you need to build a festive gingerbread house.,2025-01-09,2025-10-07,6.99,53
1,Portable Phone Mug Holder,Convenient holder for drinks and phones while driving.,2025-08-02,2025-08-25,14.99,60
1,Garlic Herb Cream Cheese,Spreadable cream cheese blended with garlic and herbs.,2025-07-22,2025-10-12,2.99,71
1,Air Purifier,HEPA air purifier for clean indoor air.,2025-09-13,2025-07-26,129.99,30
1,Pet Grooming Scissors,Quality scissors designed for easy pet grooming.,2025-04-17,2025-08-31,16.99,74
1,Phone Screen Protector,Tempered glass screen protector for smartphones.,2025-05-16,2025-10-11,12.99,42
1,Chia Seeds,"Nutty flavored chia seeds, packed with nutrients.",2025-06-29,2025-07-07,6.99,96
1,Self-Inflating Camping Mattress,Comfortable camping mattress that inflates automatically.,2024-11-09,2025-10-13,49.99,65
1,Spinach and Ricotta Ravioli,Delicious ravioli filled with creamy ricotta and fresh spinach.,2025-10-08,2025-09-19,6.49,39
1,Memory Foam Pillow,Ergonomic memory foam pillow for better sleep.,2024-11-10,2025-10-13,39.99,66
1,Action Camera,Compact action camera for capturing adventures.,2025-10-12,2025-08-19,199.99,44
1,Portable USB-C Monitor,Lightweight and slim monitor ideal for dual-screen setups.,2025-06-25,2025-08-20,199.99,77
1,Silicone Baking Mat Set,Non-stick and reusable mats for easy baking.,2025-10-06,2025-09-24,24.99,20
1,Plant Growing Kit,Complete kit for growing herbs indoors.,2025-05-23,2025-07-02,22.99,81
1,Multi-Function Smartphone Holder,"Versatile holder that can be used on desks, cars, and more.",2025-03-11,,12.99,40
1,Electric Can Opener,Automatic can opener for easy meal prep.,2025-06-28,2025-10-28,29.99,21
1,Lemon Garlic Shrimp,"Marinated shrimp in a garlic and lemon sauce, perfect for grilling.",2025-07-09,2025-08-18,8.99,12
1,Canvas High-Top Sneakers,Trendy high-top canvas sneakers for a stylish streetwear look.,2025-02-06,2025-10-07,49.99,84
1,Decorative Wall Tapestry,,2025-10-23,2025-10-10,34.99,20
1,Spaghetti Squash,Low-carb vegetable for pasta alternatives.,2025-08-26,2025-09-13,3.99,28
1,Wireless Music Receiver,Stream music from your device to any speaker wirelessly.,2025-05-18,2025-09-01,19.99,68
1,Baked Mac and Cheese,Creamy macaroni and cheese baked to perfection.,2025-04-29,2025-07-09,5.99,66
1,Cajun Seasoning,Spicy seasoning mix for all your favorite dishes.,2025-08-06,,1.99,100
1,Biodegradable Dog Waste Bags,Eco-friendly bags for picking up after your pet.,2025-09-28,2025-10-07,14.99,52
1,Buffalo Stilton Cheese,Spicy blue cheese with a hint of buffalo flavor.,2025-06-26,2025-08-17,8.99,9
1,Fashionable Scarves Set,Stylish scarves to accessorize any outfit.,2025-10-31,2025-09-11,24.99,49
1,Teriyaki Chicken Wings,Flavorful chicken wings marinated in a sweet teriyaki glaze.,2025-02-06,2025-08-30,10.99,95
1,Maple Breakfast Sausage,Savory sausage links with a hint of maple flavor.,2025-05-08,2025-08-09,5.99,75
1,Children's Garden Tool Set,Colorful and child-friendly gardening tools for little hands.,2025-08-05,2025-07-16,22.99,10
1,Sweet Potato Fries,"Crispy sweet potato fries, a delicious side dish.",2024-11-07,2025-10-19,3.99,27
1,Hummus Trio Pack,"A variety pack of classic, roasted red pepper, and garlic hummus.",2025-09-30,2025-07-15,5.49,20
1,Ginger Tea,A soothing herbal tea made from ginger root.,2024-12-02,2025-07-23,4.99,59
1,Honeycrisp Apples,"Crisp and sweet Honeycrisp apples, freshly picked.",2025-08-26,2025-07-19,1.89,24
1,Garlic and Herb Rub,A seasoning blend of garlic and herbs to enhance any dish.,2025-10-13,2025-08-28,2.29,76
1,Gaming Headset,Comfortable gaming headset with surround sound.,2025-04-28,2025-10-17,69.99,85
1,Adjustable Dog Harness,Comfortable and adjustable harness for dogs.,2025-01-17,2025-08-11,24.99,36
1,Roasted Red Pepper Dip,"A blend of roasted red peppers and spices, perfect for dipping.",2025-09-10,2025-08-25,3.29,63
1,Wooden Toy Train Set,Classic wooden train set for imaginative play.,2024-11-19,2025-10-06,29.99,35
1,Mini Air Purifier,Battery-operated air purifier for small spaces.,2025-02-23,2025-09-25,49.99,2
1,Lightweight Travel Backpack,Compact and portable backpack for day trips and travel.,2025-02-13,2025-07-29,39.99,11
1,Organic Brown Rice Cakes,Light and crunchy rice cakes made from organic brown rice.,2025-07-22,2025-07-18,3.99,68
1,Pet Waterer with Filtration,Automatic waterer that filters and provides fresh drinking water for pets.,2025-05-03,2025-09-28,39.99,65
1,Electric Meat Grinder,Powerful grinder for making sausage and burgers at home.,2025-04-17,2025-09-21,89.99,18
1,Leather Biker Jacket,Stylish black leather jacket featuring a zip-up front and multiple pockets.,2025-06-19,2025-08-18,129.99,67
1,Chickpea Salad Deluxe,"Chickpeas mixed with fresh vegetables and herbs, a nutritious snack or salad.",2024-12-30,2025-09-08,4.29,50
1,Chili Con Carne Mix,A spice blend for making flavorful chili con carne.,2025-05-08,2025-08-24,2.99,5
1,Breathable Face Mask Set,Comfortable and reusable face masks in different styles.,2025-05-07,2025-11-01,14.99,1
1,Laptop Sleeve,Padded laptop sleeve for protection against scratches.,2025-06-16,2025-08-13,24.99,67
1,Nordic Berry Smoothie,Frozen smoothie blend with berries for a quick and healthy breakfast.,2025-03-16,2025-11-05,3.99,74
1,Chocolate Covered Pretzels,,2025-08-18,2025-09-12,3.29,12
1,Strawberry Rhubarb Jam,"A sweet and tart jam, perfect on toast or in desserts.",2024-12-30,2025-09-13,4.29,20
1,Coconut Oil,Versatile organic coconut oil for cooking and baking.,2025-09-01,2025-09-26,6.49,43
1,Asian Stir-Fry Vegetables,Frozen mix of colorful stir-fry veggies.,2025-03-29,2025-09-11,2.99,27
1,Gardening Tools Set,Complete set of gardening tools for outdoor tasks.,2025-06-27,2025-09-19,45,58
1,Classic Black Dress,A versatile black dress that can be styled for any occasion.,2025-03-25,2025-08-17,79.99,26
1,Children's Art Set,All-in-one art set for kids to unleash creativity.,2024-11-23,2025-07-25,34.99,20
1,Vegetable Stir-Fry Kit,"A mix of fresh vegetables with a savory stir-fry sauce, ready to cook.",2025-07-22,2025-10-13,6.99,41
1,Puzzle 3D Model Kit,3D model puzzle kit for creative builders.,2025-04-07,2025-08-12,22.99,71
1,Foldable Yoga Mat,Compact yoga mat that folds for easy storage and transport.,2025-01-03,2025-09-07,29.99,12
1,Italian Marinara Sauce,"Classic marinara sauce for pasta, pizza, or dipping.",2025-02-28,2025-10-02,3.29,83
1,Roasted Vegetable Medley,A mix of frozen roasted vegetables for an easy side dish.,2025-03-16,2025-09-09,3.99,7
1,Luxury Rolling Makeup Case,Stylish and spacious case for makeup and beauty products.,2025-09-02,2025-09-29,99.99,79
1,Infrared Thermometer,,2025-08-03,2025-09-07,39.99,11
1,Dog Car Seat Cover,Waterproof cover to protect car seats from pet hair and dirt.,2025-01-11,2025-07-23,39.99,6
1,Collapsible Folding Chair,Lightweight and portable chair for camping or events.,2025-10-04,2025-08-12,29.99,6
1,Luminous Night Light,Soft glow night light for children's rooms or bedside.,2024-12-06,,15.99,78
1,Whole Grain Hamburger Buns,,2025-06-30,2025-08-09,2.69,56
1,Outdoor Mosquito Repellent Lantern,Lantern that repels mosquitoes while providing light.,2025-09-11,2025-10-25,34.99,53
1,Pet Grooming Kit,Complete grooming kit for dogs and cats.,2025-09-21,2025-07-11,39.99,68
1,Chino Shorts,Classic chino shorts in a versatile color for summer adventures.,2024-12-13,2025-10-10,34.99,13
1,Workstation Laptop Stand,Adjustable stand to improve ergonomics while working on a laptop.,2025-02-16,2025-08-20,49.99,13
1,Yoga Blocks,Set of two yoga blocks for increased stability and support.,2025-05-15,2025-07-11,29.99,67
1,Honey Graham Crackers,Sweet and crunchy honey-flavored graham crackers.,2025-05-13,2025-07-08,3.29,85
1,Energy Bites,Healthy energy bites made with oats and natural sweeteners.,2025-03-01,2025-08-25,3.99,9
1,Vegetable Curry,A hearty vegetable curry for a quick and satisfying meal.,2025-06-22,2025-07-29,5.99,80
1,Mini Fondue Set,Complete fondue set for chocolate and cheese parties.,2024-11-09,2025-08-22,34.99,85
1,Instant Read Meat Thermometer,Fast and accurate thermometer for grilling and cooking.,2025-06-29,2025-09-25,24.99,81
1,Chocolate Chip Pancake Mix,Easy-to-make pancake mix with chocolate chips included.,2025-07-19,2025-10-21,3.99,1
1,Kids' STEM Robotics Kit,Educational robotics kit for building and programming.,2025-06-30,2025-08-13,59.99,36
1,Nail Polish Set,,2024-12-23,2025-09-28,25,99
1,Non-Stick Baking Sheets,Set of baking sheets for effortless baking.,2025-08-11,,29.99,69
1,Wild Rice Pilaf,"A mix of wild rice with herbs and spices, ready to serve.",2025-06-21,2025-08-12,3.79,77
1,Wireless Earbuds,True wireless earbuds with touch control.,2024-11-13,2025-09-25,69.99,19
1,Corn Tortillas,"Soft and warm corn tortillas, perfect for tacos and burritos.",2024-12-05,2025-07-25,2.49,57
1,Roasted Red Pepper Dip,"A blend of roasted red peppers and spices, perfect for dipping.",2025-04-22,2025-09-18,3.29,99
1,Comfy Slippers,Soft and cozy slippers for indoor wear.,2025-10-26,2025-08-02,29.99,40
1,Almond Milk,"Deliciously creamy almond milk, perfect for smoothies.",2025-10-23,2025-10-01,3.29,14
1,Kids' Building Blocks,Colorful building blocks for creative play.,2025-01-22,2025-10-30,19.99,96
1,Organic Tomato Ketchup,"Classic ketchup made from organic tomatoes, no added sugar.",2025-01-13,,3.49,13
1,Handcrafted Wooden Coasters,Set of unique wooden coasters for drinks and decor.,2024-12-13,2025-08-10,19.99,40
1,Car Phone Mount,Adjustable phone mount for car dashboard.,2025-06-02,2025-08-24,15.99,94
1,Kale and Quinoa Salad,"A nutritious salad with kale, quinoa, and a zesty lemon dressing.",2025-01-03,2025-09-30,6.49,73
1,Outdoor Camping Hammock,Lightweight and durable hammock for relaxing in nature.,2025-04-12,2025-08-22,29.99,40
1,Mediterranean Chickpea Salad,"A refreshing salad with chickpeas, cucumber, tomatoes, and a light vinaigrette dressing.",2025-01-16,2025-10-31,5.99,67
1,Blackberry Jam,Delicious homemade style blackberry jam.,2025-10-01,2025-08-17,4.29,78
1,Creamy Ranch Dressing,Classic ranch dressing for salads and dipping.,2025-07-18,2025-09-24,2.49,69
1,Teriyaki Stir-Fry Sauce,Savory teriyaki sauce for stir-frying veggies or meats.,2024-11-20,2025-08-18,3.49,3
